1,임찬규,LG,투수,1992-11-20,185,80,가동초-청원중-휘문고-LG-경찰
32,전준호,LG,포수,1998-07-01,181,80,양도초-강남중-청원고
122,전진영,LG,외야수,1998-04-30,177,77,영일초-영남중-성남고-경희대-KT
16,정우영,LG,투수,1999-08-19,193,99,가평초-강남중-서울고
49,정지헌,LG,투수,2003-12-11,180,85,동수원초(수원영통리틀)-매향중-유신고-고려대(얼리 드래프트)
101,조건희,LG,투수,2002-03-26,184,84,계상초(노원구리틀)-상명중-서울고
48,진우영,LG,투수,2001-02-05,188,97,성동초-글로벌선진학교
13,최동환,LG,투수,1989-09-19,184,83,인헌초-선린중-경동고
57,최명경,LG,외야수,2001-06-14,177,80,여수서초-여수중-효천고-동아대
62,최승민,LG,외야수,1996-07-01,181,73,서울학동초-대치중-신일고-상무-NC
60,최용하,LG,투수,2002-11-29,183,84,응암초(서대문구리틀)-동도중-서울디자인고
38,최원영,LG,외야수,2003-07-18,174,76,부산수영초-사직중-부산고
20,최원태,LG,투수,1997-01-07,184,104,인헌초(용산구리틀)-서울경원중-서울고-히어로즈-키움
null,켈리,LG,투수,1989-10-04,191,98,미국 Sarasota(고)-LG
119,하영진,LG,투수,2001-02-28,182,80,안산상록초-원주중-원주고
113,한지용,LG,내야수,2001-07-20,184,90,화곡초-영남중-신일고-KT
11,함덕주,LG,투수,1995-01-13,181,78,일산초-원주중-원주고-두산
24,함창건,LG,외야수,2001-08-18,176,83,백운초-충암중-충암고
30,허도환,LG,포수,1984-07-31,176,90,서울학동초-서울이수중-서울고-단국대-두산-히어로즈-한화-SK-KT
111,허용주,LG,투수,2003-06-05,194,88,사파초-마산동중-용마고
51,홍창기,LG,외야수,1993-11-21,189,94,대일초-매송중-안산공고-건국대-LG-경찰
