"57","임준섭","롯데","투수","1989-07-16","181","88","부산대연초-부산중-개성고-경성대-KIA-한화-SSG"
"13","장두성","롯데","외야수","1999-09-16","176","75","축현초-재능중-동산고"
"61","전미르","롯데","투수","2005-08-15","187","100","본리초-협성경복중-경북고"
"8","전준우","롯데","외야수","1986-02-25","184","98","흥무초-경주중-경주고-건국대-롯데-경찰"
"100","전하원","롯데","투수","2005-10-30","184","86","수유초-충암중-서울자동차고"
"68","정대선","롯데","내야수","2004-11-16","185","85","서흥초-동산중-세광고"
"42","정보근","롯데","포수","1999-08-31","175","94","부산수영초-경남중-경남고"
"18","정성종","롯데","투수","1995-11-16","181","93","광주서석초-무등중-광주제일고-인하대-롯데-상무"
"12","정우준","롯데","투수","2000-03-17","180","82","태랑초(남양주리틀)-청원중-서울고-강릉영동대-롯데-상무"
"120","정재환","롯데","포수","2004-04-14","185","94","반안초(해운대리틀)-센텀중-부산고"
"37","정현수","롯데","투수","2001-05-10","180","84","부산대연초-부산중-부산고-송원대"
"9","정훈","롯데","내야수","1987-07-18","180","85","양덕초-마산동중-용마고"
"26","진승현","롯데","투수","2003-09-05","184","108","본리초-대구협성경복중-경북고"
"31","진해수","롯데","투수","1986-06-26","187","85","동삼초-경남중-부경고-KIA-상무-KIA-SK-LG"
"119","최우인","롯데","투수","2002-08-09","191","91","가동초-대치중-서울고"
"49","최이준","롯데","투수","1999-04-10","182","90","서울이수초-대치중-장충고-KT"
"106","최종은","롯데","내야수","1998-10-12","178","82","고골초(하남시리틀)-청량중-장충고-중앙대"
"56","최준용","롯데","투수","2001-10-10","185","85","부산수영초-대천중-경남고"
"14","최항","롯데","내야수","1994-01-03","183","88","대일초-매송중-유신고-SK-SSG"
"41","추재현","롯데","외야수","1999-02-22","178","86","경수초(성동구리틀)-건대부중-신일고-히어로즈-키움-롯데-상무"
"123","하혜성","롯데","투수","2003-06-09","191","85","서울도곡초-언북중-덕수고"
"1","한현희","롯데","투수","1993-06-25","182","98","동삼초-경남중-경남고-히어로즈-키움"
"17","현도훈","롯데","투수","1993-01-13","188","95","풍양초(남양주리틀)-경기신일중-일본 교토고쿠사이고-일본 큐슈교리츠대-두"
"38","홍민기","롯데","투수","2001-07-20","185","85","법동초-한밭중-대전고"
"0","황성빈","롯데","외야수","1997-12-19","172","76","관산초-안산중앙중-소래고-경남대"
