"15","이상민","삼성","투수","1990-11-04","180","85","남도초(수성리틀)-대구중-경북고-동의대-NC-히어로즈-경찰-히어로즈-키움"
"13","이성규","삼성","외야수","1993-08-03","178","82","광주대성초-광주동성중-광주동성고-인하대-삼성-경찰"
"35","이승민","삼성","투수","2000-08-26","174","79","본리초-경상중-대구고-삼성-상무"
"20","이승현","삼성","투수","1991-11-20","181","92","화순초-진흥중-화순고-LG"
"57","이승현","삼성","투수","2002-05-19","183","102","남도초-경복중-대구상원고"
"1","이재익","삼성","투수","1994-03-18","180","76","삼일초-중앙중-유신고"
"7","이재현","삼성","내야수","2003-02-04","180","82","서울이수초-선린중-서울고"
"119","이재호","삼성","내야수","2001-05-20","180","82","가동초-청량중-휘문고-동국대"
"50","이창용","삼성","내야수","1999-06-03","184","89","을지초(노원구리틀)-청량중-신흥고-강릉영동대"
"118","이현준","삼성","외야수","2001-04-20","182","80","연현초-금릉중-비봉고-한양대"
"55","이호성","삼성","투수","2004-08-14","184","87","도원초(부천소사리틀)-동인천중-인천고"
"45","임창민","삼성","투수","1985-08-25","183","94","광주대성초-광주동성중-광주동성고-연세대-히어로즈-경찰-히어로즈-NC-두산"
"117","장재혁","삼성","투수","2002-08-16","177","79","정평초(경산시리틀)-대구중-경북고"
"26","장필준","삼성","투수","1988-04-08","190","90","온양온천초-온양중-북일고-상무"
"34","전병우","삼성","내야수","1992-10-24","182","93","동삼초-경남중-개성고-동아대-롯데-키움"
"67","정민성","삼성","투수","2005-05-09","184","98","군산중앙초-군산중-군산상일고"
"112","정진수","삼성","포수","1997-09-25","177","93","천안남산초-영동중-휘문고-연세대"
"104","주한울","삼성","외야수","2002-06-08","183","83","성동초-건대부중-배명고"
"106","차동영","삼성","포수","2002-11-01","181","82","갈곡초(기흥구리틀)-모가중-강릉고"
"54","최성훈","삼성","투수","1989-10-11","178","75","가동초-잠신중-경기고-경희대-LG"
"40","최지광","삼성","투수","1998-03-13","173","85","감천초-대신중-부산고-삼성-상무"
"56","최채흥","삼성","투수","1995-01-22","186","97","동천초-포항중-대구상원고-한양대-삼성-상무"
"51","최충연","삼성","투수","1997-03-05","190","85","대구수창초-대구중-경북고"
"37","최하늘","삼성","투수","1999-03-26","190","99","서울학동초-자양중-경기고-롯데-상무"
"44","카데나스","삼성","외야수","1997-10-10","185","83","미국 California State(대)"
"52","코너","삼성","투수","1996-01-24","188","95","미국 California State(대)"
"115","한연욱","삼성","투수","2001-02-11","188","84","대구수창초-대구중-대구고"
"46","홍무원","삼성","투수","2002-01-11","188","92","신남초(인천시리틀)-서울신월중-경기고"
"65","홍원표","삼성","투수","2001-03-27","183","86","신도초-부천중-부천고"
"11","홍정우","삼성","투수","1996-03-16","182","85","도신초-강남중-충암고-경찰"
"61","황동재","삼성","투수","2001-11-03","191","97","율하초-경운중-경북고"
