66,이종민,키움,투수,2001-06-04,185,96,성동초-덕수중-성남고
2,이주형,키움,외야수,2001-04-02,181,80,송수초(해운대리틀)-센텀중-경남고-LG
36,이형종,키움,외야수,1989-06-07,183,87,화곡초-양천중-서울고-LG
102,이호열,고양,내야수,2004-11-17,180,80,(남양주리틀)-구리인창중-라온고
35,임병욱,키움,외야수,1995-09-30,187,94,수원신곡초-배명중-덕수고-히어로즈-키움-상무
29,임지열,키움,내야수,1995-08-22,180,94,대전신흥초-건대부중-덕수고-히어로즈-경찰
61,장재영,키움,외야수,2002-05-10,187,83,갈산초-서울신월중-덕수고
62,전준표,키움,투수,2005-05-07,186,90,잠일초(강동구리틀)-잠신중-서울고
58,정찬헌,키움,투수,1990-01-26,186,95,송정동초-충장중-광주제일고-LG
11,조상우,키움,투수,1994-09-04,186,97,서화초-상인천중-대전고-히어로즈
100,조성훈,고양,투수,1999-03-22,188,85,응봉초(성동구리틀)-건대부중-청원고-SK-상무-SK-SSG
20,조영건,키움,투수,1999-02-04,180,85,대전신흥초-충남중-백송고
25,주성원,키움,외야수,2000-08-30,182,95,부산대연초(남구리틀)-부산신정중-개성고
91,주승빈,고양,투수,2004-03-06,181,84,구운초(수원권선구리틀)-영동중-서울고
30,주승우,키움,투수,2000-01-30,180,82,송추초(의정부리틀)-영동중-서울고-성균관대
53,최주환,키움,내야수,1988-02-28,177,73,학강초-광주동성중-광주동성고-두산-상무-두산-SK-SSG
50,하영민,키움,투수,1995-05-07,183,74,광주수창초-진흥중-진흥고-히어로즈
54,헤이수스,키움,투수,1996-12-10,192,104,베네수엘라 Juanita Hernandez(고)
75,후라도,키움,투수,1996-01-30,187,109,파나마 San Judas Tadeo(고)
